Country,State,Year,Residence Type,Household Type,Asset Holding Class,Asset Type,Asset Name,"Average Value Of Assets (Ava) Per Household (UOM:INR(IndianRupees)), Scaling Factor:1"
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,2,Cash Loan,Cash loan outstanding,25292
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,3,Asset Category,Land,23604
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,3,Asset Category,Building,15250
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,3,Asset Category,Livestock & Poultry,1854
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,3,Asset Category,Farm Business equipment,72
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,3,Asset Category,Non-Farm Business equipment,5261
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,3,Asset Category,Transport equipment,10813
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,3,Asset Category,Share etc,0
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,3,Asset Category,Deposits etc,11982
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,3,Loan Receivable,Cash & Kind,1288
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,3,Cash Loan,Cash loan outstanding,3081
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,4,Asset Category,Land,104617
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,4,Asset Category,Building,102052
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,4,Asset Category,Livestock & Poultry,1837
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,4,Asset Category,Farm Business equipment,86
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,4,Asset Category,Non-Farm Business equipment,4737
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,4,Asset Category,Transport equipment,4212
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,4,Asset Category,Share etc,0
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,4,Asset Category,Deposits etc,7461
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,4,Loan Receivable,Cash & Kind,728
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,4,Cash Loan,Cash loan outstanding,15329
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,5,Asset Category,Land,246123
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,5,Asset Category,Building,184137
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,5,Asset Category,Livestock & Poultry,3136
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,5,Asset Category,Farm Business equipment,120
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,5,Asset Category,Non-Farm Business equipment,5249
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,5,Asset Category,Transport equipment,7358
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,5,Asset Category,Share etc,27
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,5,Asset Category,Deposits etc,7545
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,5,Loan Receivable,Cash & Kind,329
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,5,Cash Loan,Cash loan outstanding,8895
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,6,Asset Category,Land,395884
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,6,Asset Category,Building,333587
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,6,Asset Category,Livestock & Poultry,7310
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,6,Asset Category,Farm Business equipment,596
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,6,Asset Category,Non-Farm Business equipment,9918
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,6,Asset Category,Transport equipment,11469
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,6,Asset Category,Share etc,0
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,6,Asset Category,Deposits etc,9651
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,6,Loan Receivable,Cash & Kind,631
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,6,Cash Loan,Cash loan outstanding,21944
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,7,Asset Category,Land,671332
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,7,Asset Category,Building,471910
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,7,Asset Category,Livestock & Poultry,6673
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,7,Asset Category,Farm Business equipment,1590
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,7,Asset Category,Non-Farm Business equipment,13737
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,7,Asset Category,Transport equipment,41284
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,7,Asset Category,Share etc,0
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,7,Asset Category,Deposits etc,27707
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,7,Loan Receivable,Cash & Kind,958
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,7,Cash Loan,Cash loan outstanding,22473
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,8,Asset Category,Land,1027994
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,8,Asset Category,Building,773768
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,8,Asset Category,Livestock & Poultry,3835
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,8,Asset Category,Farm Business equipment,1442
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,8,Asset Category,Non-Farm Business equipment,13171
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,8,Asset Category,Transport equipment,68491
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,8,Asset Category,Share etc,1199
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,8,Asset Category,Deposits etc,42442
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,8,Loan Receivable,Cash & Kind,6915
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,8,Cash Loan,Cash loan outstanding,60818
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,9,Asset Category,Land,2021391
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,9,Asset Category,Building,1087557
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,9,Asset Category,Livestock & Poultry,7362
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,9,Asset Category,Farm Business equipment,2050
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,9,Asset Category,Non-Farm Business equipment,37995
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,9,Asset Category,Transport equipment,128269
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,9,Asset Category,Share etc,185
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,9,Asset Category,Deposits etc,86196
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,9,Loan Receivable,Cash & Kind,4920
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,9,Cash Loan,Cash loan outstanding,101766
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,10,Asset Category,Land,15343665
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,10,Asset Category,Building,2151506
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,10,Asset Category,Livestock & Poultry,20547
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,10,Asset Category,Farm Business equipment,28121
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,10,Asset Category,Non-Farm Business equipment,42837
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,10,Asset Category,Transport equipment,287330
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,10,Asset Category,Share etc,5530
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,10,Asset Category,Deposits etc,215225
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,10,Loan Receivable,Cash & Kind,14930
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,10,Cash Loan,Cash loan outstanding,317190
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,all,Asset Category,Land,1595641
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,all,Asset Category,Building,524641
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,all,Asset Category,Livestock & Poultry,5610
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,all,Asset Category,Farm Business equipment,2658
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,all,Asset Category,Non-Farm Business equipment,13936
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,all,Asset Category,Transport equipment,51958
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,all,Asset Category,Share etc,568
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,all,Asset Category,Deposits etc,37439
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,all,Loan Receivable,Cash & Kind,2936
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Self-Employed,all,Cash Loan,Cash loan outstanding,52118
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Others,1,Asset Category,Land,0
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Others,1,Asset Category,Building,0
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Others,1,Asset Category,Livestock & Poultry,6
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Others,1,Asset Category,Farm Business equipment,1
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Others,1,Asset Category,Non-Farm Business equipment,3
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Others,1,Asset Category,Transport equipment,135
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Others,1,Asset Category,Share etc,0
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Others,1,Asset Category,Deposits etc,167
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Others,1,Loan Receivable,Cash & Kind,3
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Others,1,Cash Loan,Cash loan outstanding,4091
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Others,2,Asset Category,Land,226
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Others,2,Asset Category,Building,140
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Others,2,Asset Category,Livestock & Poultry,61
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Others,2,Asset Category,Farm Business equipment,2
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Others,2,Asset Category,Non-Farm Business equipment,147
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Others,2,Asset Category,Transport equipment,1697
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Others,2,Asset Category,Share etc,0
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Others,2,Asset Category,Deposits etc,4023
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Others,2,Loan Receivable,Cash & Kind,80
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Others,2,Cash Loan,Cash loan outstanding,6376
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Others,3,Asset Category,Land,17604
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Others,3,Asset Category,Building,19162
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Others,3,Asset Category,Livestock & Poultry,709
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Others,3,Asset Category,Farm Business equipment,14
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Others,3,Asset Category,Non-Farm Business equipment,499
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Others,3,Asset Category,Transport equipment,8838
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Others,3,Asset Category,Share etc,31
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Others,3,Asset Category,Deposits etc,19838
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Others,3,Loan Receivable,Cash & Kind,910
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Others,3,Cash Loan,Cash loan outstanding,22120
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Others,4,Asset Category,Land,83690
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Others,4,Asset Category,Building,91110
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Others,4,Asset Category,Livestock & Poultry,1295
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Others,4,Asset Category,Farm Business equipment,26
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Others,4,Asset Category,Non-Farm Business equipment,227
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Others,4,Asset Category,Transport equipment,7138
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Others,4,Asset Category,Share etc,328
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Others,4,Asset Category,Deposits etc,38603
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Others,4,Loan Receivable,Cash & Kind,23
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Others,4,Cash Loan,Cash loan outstanding,13711
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Others,5,Asset Category,Land,224668
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Others,5,Asset Category,Building,147928
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Others,5,Asset Category,Livestock & Poultry,1507
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Others,5,Asset Category,Farm Business equipment,61
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Others,5,Asset Category,Non-Farm Business equipment,339
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Others,5,Asset Category,Transport equipment,12044
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Others,5,Asset Category,Share etc,36
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Others,5,Asset Category,Deposits etc,58394
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Others,5,Loan Receivable,Cash & Kind,580
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Others,5,Cash Loan,Cash loan outstanding,20388
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Others,6,Asset Category,Land,395887
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Others,6,Asset Category,Building,275502
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Others,6,Asset Category,Livestock & Poultry,4127
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Others,6,Asset Category,Farm Business equipment,96
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Others,6,Asset Category,Non-Farm Business equipment,453
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Others,6,Asset Category,Transport equipment,31544
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Others,6,Asset Category,Share etc,1450
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Others,6,Asset Category,Deposits etc,69240
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Others,6,Loan Receivable,Cash & Kind,1241
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Others,6,Cash Loan,Cash loan outstanding,21875
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Others,7,Asset Category,Land,667860
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Others,7,Asset Category,Building,443866
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Others,7,Asset Category,Livestock & Poultry,3213
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Others,7,Asset Category,Farm Business equipment,160
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Others,7,Asset Category,Non-Farm Business equipment,838
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Others,7,Asset Category,Transport equipment,26530
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Others,7,Asset Category,Share etc,312
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Others,7,Asset Category,Deposits etc,114961
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Others,7,Loan Receivable,Cash & Kind,301
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Others,7,Cash Loan,Cash loan outstanding,38116
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Others,8,Asset Category,Land,1097526
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Others,8,Asset Category,Building,699085
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Others,8,Asset Category,Livestock & Poultry,1123
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Others,8,Asset Category,Farm Business equipment,208
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Others,8,Asset Category,Non-Farm Business equipment,681
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Others,8,Asset Category,Transport equipment,40454
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Others,8,Asset Category,Share etc,1335
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Others,8,Asset Category,Deposits etc,152513
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Others,8,Loan Receivable,Cash & Kind,1113
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Others,8,Cash Loan,Cash loan outstanding,82927
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Others,9,Asset Category,Land,1871811
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Others,9,Asset Category,Building,1193136
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Others,9,Asset Category,Livestock & Poultry,2045
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Others,9,Asset Category,Farm Business equipment,1252
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Others,9,Asset Category,Non-Farm Business equipment,1399
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Others,9,Asset Category,Transport equipment,101326
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Others,9,Asset Category,Share etc,1194
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Others,9,Asset Category,Deposits etc,252618
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Others,9,Loan Receivable,Cash & Kind,806
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Others,9,Cash Loan,Cash loan outstanding,168289
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Others,10,Asset Category,Land,3808975
India,Uttar Pradesh,"Calendar Year (Jan - Dec), 2013",Urban,Others,10,Asset Category,Building,4258434
